,START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,DURATION
1059,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,9.2,Missing_val,0 days 00:19:19.571428571
1060,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Islamabad,7.7,Errand/Supplies,0 days 00:19:19.571428571
1061,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Islamabad,Rawalpindi,5.9,Temporary Site,0 days 00:19:19.571428571
1062,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Rawalpindi,Unknown Location,0.7,Errand/Supplies,0 days 00:19:19.571428571
1063,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,1.3,Missing_val,0 days 00:19:19.571428571
1064,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,2.5,Missing_val,0 days 00:19:19.571428571
1065,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,5.3,Missing_val,0 days 00:19:19.571428571
1066,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,5.4,Missing_val,0 days 00:19:19.571428571
1067,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Rawalpindi,10.2,Customer Visit,0 days 00:19:19.571428571
1068,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Rawalpindi,Islamabad,7.2,Customer Visit,0 days 00:19:19.571428571
1069,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Islamabad,Unknown Location,2.2,Missing_val,0 days 00:19:19.571428571
1070,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,11.0,Meeting,0 days 00:19:19.571428571
1071,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Rawalpindi,12.0,Missing_val,0 days 00:19:19.571428571
1072,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Rawalpindi,Rawalpindi,3.3,Errand/Supplies,0 days 00:19:19.571428571
1073,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Rawalpindi,Unknown Location,19.4,Meeting,0 days 00:19:19.571428571
1074,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,1.7,Errand/Supplies,0 days 00:19:19.571428571
1075,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Islamabad,5.7,Temporary Site,0 days 00:19:19.571428571
1076,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Islamabad,Islamabad,1.8,Errand/Supplies,0 days 00:19:19.571428571
1077,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Islamabad,Islamabad,1.4,Errand/Supplies,0 days 00:19:19.571428571
1078,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Islamabad,Unknown Location,10.3,Customer Visit,0 days 00:19:19.571428571
1079,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,11.5,Meeting,0 days 00:19:19.571428571
1080,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Islamabad,4.9,Errand/Supplies,0 days 00:19:19.571428571
1081,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Islamabad,Unknown Location,3.5,Meal/Entertain,0 days 00:19:19.571428571
1082,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,16.2,Meeting,0 days 00:19:19.571428571
1083,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,2.0,Errand/Supplies,0 days 00:19:19.571428571
1084,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Islamabad,2.1,Errand/Supplies,0 days 00:19:19.571428571
1085,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Islamabad,Islamabad,2.1,Meeting,0 days 00:19:19.571428571
1086,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Islamabad,Unknown Location,7.2,Customer Visit,0 days 00:19:19.571428571
1087,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Rawalpindi,12.0,Meeting,0 days 00:19:19.571428571
1088,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Rawalpindi,Unknown Location,103.0,Meeting,0 days 00:19:19.571428571
1089,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,32.3,Meeting,0 days 00:19:19.571428571
1090,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,5.3,Customer Visit,0 days 00:19:19.571428571
1091,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,11.6,Meeting,0 days 00:19:19.571428571
1092,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,23.2,Meeting,0 days 00:19:19.571428571
1093,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,3.2,Errand/Supplies,0 days 00:19:19.571428571
1094,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,12.3,Temporary Site,0 days 00:19:19.571428571
1095,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Lahore,14.0,Meeting,0 days 00:19:19.571428571
1096,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,2.1,Meal/Entertain,0 days 00:19:19.571428571
1097,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,2.1,Customer Visit,0 days 00:19:19.571428571
1098,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,3.0,Meeting,0 days 00:19:19.571428571
1099,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Unknown Location,6.2,Meeting,0 days 00:19:19.571428571
1100,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,9.6,Meeting,0 days 00:19:19.571428571
1101,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,1.3,Errand/Supplies,0 days 00:19:19.571428571
1102,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Lahore,7.1,Meal/Entertain,0 days 00:19:19.571428571
1103,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Unknown Location,6.3,Meal/Entertain,0 days 00:19:19.571428571
1104,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Lahore,10.7,Meal/Entertain,0 days 00:19:19.571428571
1105,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,5.3,Meal/Entertain,0 days 00:19:19.571428571
1106,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,1.6,Errand/Supplies,0 days 00:19:19.571428571
1107,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,3.6,Errand/Supplies,0 days 00:19:19.571428571
1108,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,1.7,Errand/Supplies,0 days 00:19:19.571428571
1109,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,2.9,Meal/Entertain,0 days 00:19:19.571428571
1110,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,0.6,Errand/Supplies,0 days 00:19:19.571428571
1111,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,0.6,Errand/Supplies,0 days 00:19:19.571428571
1112,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,2.3,Meal/Entertain,0 days 00:19:19.571428571
1113,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,2.3,Meal/Entertain,0 days 00:19:19.571428571
1114,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,3.2,Meal/Entertain,0 days 00:19:19.571428571
1115,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,6.2,Customer Visit,0 days 00:19:19.571428571
1116,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,7.7,Customer Visit,0 days 00:19:19.571428571
1117,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Lahore,3.8,Customer Visit,0 days 00:19:19.571428571
1118,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Lahore,Unknown Location,7.9,Meeting,0 days 00:19:19.571428571
1119,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,4.9,Temporary Site,0 days 00:19:19.571428571
1120,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,5.0,Meal/Entertain,0 days 00:19:19.571428571
1121,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,0.6,Meal/Entertain,0 days 00:19:19.571428571
1122,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Unknown Location,3.1,Customer Visit,0 days 00:19:19.571428571
1123,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Kar?chi,7.9,Meeting,0 days 00:19:19.571428571
1124,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,5.5,Customer Visit,0 days 00:19:19.571428571
1125,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Unknown Location,10.3,Meal/Entertain,0 days 00:19:19.571428571
1126,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Kar?chi,10.4,Errand/Supplies,0 days 00:19:19.571428571
1127,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,2.0,Errand/Supplies,0 days 00:19:19.571428571
1128,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Unknown Location,8.5,Meal/Entertain,0 days 00:19:19.571428571
1129,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Kar?chi,4.4,Errand/Supplies,0 days 00:19:19.571428571
1130,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,3.8,Errand/Supplies,0 days 00:19:19.571428571
1131,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,5.1,Errand/Supplies,0 days 00:19:19.571428571
1132,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,3.8,Errand/Supplies,0 days 00:19:19.571428571
1133,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Unknown Location,11.6,Meal/Entertain,0 days 00:19:19.571428571
1134,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Kar?chi,11.9,Meal/Entertain,0 days 00:19:19.571428571
1135,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,1.4,Errand/Supplies,0 days 00:19:19.571428571
1136,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,1.1,Errand/Supplies,0 days 00:19:19.571428571
1137,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,4.1,Airport/Travel,0 days 00:19:19.571428571
1138,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,6.1,Between Offices,0 days 00:19:19.571428571
1139,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,1.3,Errand/Supplies,0 days 00:19:19.571428571
1140,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Unknown Location,3.0,Meal/Entertain,0 days 00:19:19.571428571
1141,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Kar?chi,4.1,Customer Visit,0 days 00:19:19.571428571
1142,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,7.2,Meeting,0 days 00:19:19.571428571
1143,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Unknown Location,6.4,Missing_val,0 days 00:19:19.571428571
1144,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Kar?chi,12.9,Meeting,0 days 00:19:19.571428571
1145,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,2.8,Errand/Supplies,0 days 00:19:19.571428571
1146,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,2.9,Errand/Supplies,0 days 00:19:19.571428571
1147,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,4.6,Errand/Supplies,0 days 00:19:19.571428571
1148,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,4.6,Meeting,0 days 00:19:19.571428571
1149,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,0.8,Customer Visit,0 days 00:19:19.571428571
1150,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Kar?chi,0.7,Meeting,0 days 00:19:19.571428571
1151,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Kar?chi,Unknown Location,3.9,Temporary Site,0 days 00:19:19.571428571
1152,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Unknown Location,Unknown Location,16.2,Meeting,0 days 00:19:19.571428571
1153,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Katunayake,Gampaha,6.4,Temporary Site,0 days 00:19:19.571428571
1154,2025-01-01 00:00:00,2025-01-01 01:00:00,Business,Gampaha,Ilukwatta,48.2,Temporary Site,0 days 00:19:19.571428571
1155,2025-01-01 00:00:00,2025-01-01 01:00:00,,,,12204.7,Missing_val,0 days 00:19:19.571428571
